Time,PPG,Acc
345.48,355.2236,0.99311
345.5,349.18713,0.99311
345.52,344.82861,0.99457
345.54,344.04541,0.99274
345.56,345.6903,0.99287
345.58,347.25567,0.99311
345.6,347.68511,1.00019
345.62,346.77539,0.99917
345.64,345.65222,0.98717
345.66,345.53936,0.99982
345.68,345.50292,0.99274
345.7,345.45242,0.98604
345.72,347.65698,1.00107
345.74,354.10272,0.99995
345.76,365.98779,0.99274
345.78,382.30841,0.994
345.8,398.38519,1.00768
345.82,409.30273,0.98604
345.84,412.49798,0.98627
345.86,407.93841,1.00206
345.88,398.81481,1.0076
345.9,389.43994,1.00726
345.92,382.68249,0.99353
345.94,380.0975,0.99311
345.96,381.00549,0.98637
345.98,382.71459,0.98646
346,383.38024,0.99208
346.02,382.23602,1.00089
346.04,378.95056,1.0006
346.06,374.06674,0.99208
346.08,367.72116,0.99311
346.1,360.09329,1.00662
346.12,353.19128,0.99982
346.14,348.84655,1.00089
346.16,347.22851,1.0006
346.18,347.60485,1.00726
346.2,348.00064,1.0006
346.22,346.94738,0.99311
346.24,345.21447,1.00726
346.26,343.60781,0.99353
346.28,342.94134,1.00019
346.3,345.28295,1.00662
346.32,351.91717,0.99953
346.34,362.92694,0.99353
346.36,377.43756,0.99382
346.38,392.13226,1.00131
346.4,403.10656,0.99424
346.42,407.9718,0.99345
346.44,405.46014,1.0069
346.46,397.14059,0.99185
346.48,387.22702,0.99353
346.5,379.39654,0.98646
346.52,376.40756,0.99982
346.54,378.65838,1.00837
346.56,382.58752,1.01334
346.58,384.7687,0.98627
346.6,384.48199,1.00019
346.62,381.99401,0.99382
346.64,378.0924,1.00768
346.66,373.31805,1.00837
346.68,367.77459,0.99982
346.7,362.7644,0.97939
346.72,359.58233,0.99353
346.74,358.25854,1.00019
346.76,358.66833,0.99311
346.78,359.34533,0.98675
346.8,357.59289,0.98566
346.82,353.15631,1.0006
346.84,348.40466,0.99311
346.86,346.4447,1.00703
346.88,350.49429,1.00164
346.9,361.32269,1.00662
346.92,376.4132,1.00089
346.94,392.41674,0.99345
346.96,405.69738,1.00814
346.98,413.40747,0.99953
347,415.11145,1.00625
347.02,411.22406,1.00912
347.04,403.15289,0.98675
347.06,394.48065,0.99353
347.08,388.45489,0.99311
347.1,386.37548,0.99953
347.12,387.4049,0.99311
347.14,388.26373,0.99995
347.16,386.49426,0.99245
347.18,382.67187,0.98764
347.2,378.16128,1.00131
347.22,374.3067,0.994
347.24,371.66339,0.985
347.26,368.65313,0.99953
347.28,364.52117,0.99311
347.3,360.76208,1.00662
347.32,358.33255,0.98537
347.34,357.47937,1.00164
347.36,357.81622,1.0069
347.38,357.52719,0.98566
347.4,355.89965,1.00089
347.42,354.34725,0.99471
347.44,354.98345,1.00019
347.46,360.51599,0.99287
347.48,371.94262,1.0006
347.5,386.68524,0.99382
347.52,401.28787,0.99274
347.54,412.85922,0.99917
347.56,419.36419,1.00131
347.58,421.12136,1.00837
347.6,419.20611,1.00019
347.62,414.10171,0.99353
347.64,407.60537,0.98604
347.66,402.09088,0.99382
347.68,398.83447,0.99499
347.7,398.13269,1.00206
347.72,398.09881,1.0006
347.74,395.84448,0.98717
347.76,390.71661,0.99382
347.78,383.49328,0.99353
347.8,375.86837,0.99176
347.82,370.66345,0.99353
347.84,368.16137,1.01434
347.86,365.89862,1.0006
347.88,362.49615,0.99311
347.9,357.81616,1.0069
347.92,352.92498,0.99245
347.94,349.78308,1.00052
347.96,348.06552,1.00019
347.98,346.08007,0.99245
348,343.76303,0.99995
348.02,342.28997,0.99353
348.04,344.4335,0.994
348.06,353.37939,1.00131
348.08,368.64279,0.98637
348.1,386.48913,1.00131
348.12,402.67907,0.99982
348.14,413.63665,0.99382
348.16,418.67376,0.99311
348.18,419.48062,1.00019
348.2,417.0216,1.00019
348.22,412.1885,0.98646
348.24,406.44476,0.99953
348.26,400.84259,1.00019
348.28,397.01602,1.00089
348.3,395.71472,1.00662
348.32,394.71954,0.99311
348.34,391.8283,1.00131
348.36,386.70782,0.99917
348.38,380.1126,1.00625
348.4,373.95062,0.985
348.42,369.20227,1.00089
348.44,364.96432,1.00164
348.46,361.09881,0.98717
348.48,358.18084,1.00089
348.5,356.40863,1.00726
348.52,355.88458,1.00019
348.54,355.17703,1.00019
348.56,352.5249,1.00019
348.58,345.92272,0.98693
348.6,344.13879,0.99982
348.62,344.5028,1.00089
348.64,347.67227,1.00726
348.66,354.30456,1.00131
348.68,365.81304,0.99982
348.7,381.04571,0.99311
348.72,395.65396,0.98717
348.74,405.54724,0.9995
348.76,408.28857,0.99499
348.78,404.3312,1.0002
348.8,397.14422,1.00131
348.82,389.82839,0.99953
348.84,383.9804,1.00019
348.86,380.38455,0.99982
348.88,378.45578,0.99353
348.9,377.76531,0.99311
348.92,378.52273,0.99382
348.94,379.3302,1.00019
348.96,378.4295,0.99311
348.98,375.27374,0.98534
349,369.67938,0.9858
349.02,363.29428,1.00768
349.04,358.86901,0.99208
349.06,356.69024,1.0006
349.08,355.71459,1.00019
349.1,355.12078,1.0006
349.12,353.88311,0.99311
349.14,352.28131,1.00837
349.16,350.77963,0.98675
349.18,348.36712,0.99424
349.2,345.42837,0.99353
349.22,344.12066,0.98717
349.24,346.46466,0.99353
349.26,354.71044,1.0006
349.28,369.29394,0.99313
349.3,386.63174,0.99245
349.32,401.4342,0.98717
349.34,409.38442,0.99424
349.36,409.42047,0.99245
349.38,404.4736,1.00107
349.4,397.79357,0.99287
349.42,391.11462,1.00019
349.44,385.86846,0.99274
349.46,382.18887,0.99353
349.48,379.5877,1.00019
349.5,378.62893,1.0076
349.52,378.48803,1.00625
349.54,376.92407,0.98604
349.56,373.38043,0.99208
349.58,368.46185,1.00052
349.6,363.27142,1.00042
349.62,359.21115,1.00206
349.64,355.89004,1.00089
349.66,352.39297,0.9858
349.68,349.29974,0.99287
349.7,347.1065,1.00019
349.72,346.29266,1.00019
349.74,347.32733,0.99471
349.76,348.78759,1.00019
349.78,349.36126,0.99311
349.8,349.82867,0.99311
349.82,351.73736,0.99353
349.84,357.43688,1.0006
349.86,368.29229,0.9858
349.88,381.9696,0.99208
349.9,395.10186,0.99345
349.92,405.32153,0.99345
349.94,410.56457,1.00164
349.96,410.57885,0.985
349.98,406.41424,0.97939
350,398.74819,0.99382
350.02,389.68252,1.00662
350.04,382.41967,1.00131
350.06,378.81097,0.98646
350.08,379.02197,1.00837
350.1,380.93041,1.00019
350.12,381.43884,0.98675
350.14,379.92462,0.99245
350.16,377.483,1.0006
350.18,374.7431,0.99311
350.2,371.87088,0.99424
350.22,367.97583,1.00089
350.24,362.38928,1.00814
350.26,356.8414,0.99953
350.28,353.1134,0.99334
350.3,351.15353,0.99245
350.32,350.19186,0.99311
350.34,348.56213,0.99457
350.36,345.26358,0.99917
350.38,342.19491,1.00019
350.4,341.92602,1.00768
350.42,346.15182,0.98566
350.44,355.81311,0.99424
350.46,369.33911,1.00796
350.48,383.76397,1.00662
350.5,397.16668,0.99917
350.52,407.61132,1.00089
350.54,413.34988,0.99424
350.56,413.84906,0.99424
350.58,409.16241,0.99424
350.6,401.3226,0.99353
350.62,394.07116,1.00662
350.64,389.43792,1.00814
350.66,387.64294,0.99953
350.68,387.66302,0.99382
350.7,387.08526,0.99499
350.72,385.25878,0.98604
350.74,383.59948,0.99995
350.76,382.11859,0.99499
350.78,379.77676,1.00127
350.8,375.78564,0.99353
350.82,369.94012,0.99353
350.84,364.07354,1.0006
350.86,360.30984,1.00658
350.88,358.67102,0.99245
350.9,358.53302,1.01503
350.92,358.71212,1.00019
350.94,357.34445,1.00019
350.96,354.64425,0.99274
350.98,352.58349,0.98646
351,352.5979,0.98566
351.02,355.89416,1.00912
351.04,363.25543,0.99382
351.06,374.7918,0.98537
351.08,389.98419,0.99245
351.1,405.54791,0.98751
351.12,416.52087,1.00131
351.14,420.50488,1.0006
351.16,417.73242,1.0006
351.18,410.3504,0.99353
351.2,402.39776,0.99995
351.22,396.50729,0.9858
351.24,392.78625,1.00814
351.26,390.56811,1.0069
351.28,388.34899,0.99471
351.3,385.32351,0.97968
351.32,382.49584,1.0137
351.34,380.09985,0.98675
351.36,377.32562,1.00052
351.38,373.51821,0.98637
351.4,368.07965,1.00206
351.42,362.3081,1.00131
351.44,358.72845,0.98646
351.46,357.21203,1.00089
351.48,356.13018,0.99953
351.5,354.77618,0.99424
351.52,352.78805,0.99995
351.54,351.07562,1.00164
351.56,350.9215,0.99982
351.58,351.44781,1.00625
351.6,351.96322,0.99311
351.62,353.77529,0.99208
351.64,358.55828,1.00658
351.66,368.08374,1.00019
351.68,382.40103,0.99953
351.7,397.86605,0.99245
351.72,410.2431,0.99353
351.74,417.17138,0.99353
351.76,418.19207,0.99245
351.78,415.535,1.00052
351.8,412.02691,1.00768
351.82,408.42562,0.97829
351.84,404.65893,0.99274
351.86,400.62503,0.99995
351.88,396.68005,1.0006
351.9,394.38076,1.00703
351.92,393.65295,1.00662
351.94,392.04956,1.00019
351.96,388.19464,0.994
351.98,382.19314,0.98637
352,375.21636,0.98604
352.02,369.33184,0.99311
352.04,364.50061,1.00089
352.06,359.18695,0.99345
352.08,353.56713,1.00089
352.1,348.36898,0.99382
352.12,344.26037,1.00726
352.14,342.15585,0.99382
352.16,341.13385,1.00625
352.18,339.75891,0.98675
352.2,338.53665,0.99287
352.22,338.29724,1.00019
352.24,339.94476,0.99274
352.26,344.90679,1.00052
352.28,353.50537,0.9995
352.3,365.63665,1.00768
352.32,380.89715,1.0002
352.34,396.58551,1.00019
352.36,409.2037,0.99382
352.38,416.10223,1.00089
352.4,415.50198,0.99953
352.42,408.91992,1.0006
352.44,400.66992,0.99471
352.46,393.87329,0.99311
352.48,389.92755,1.00244
352.5,388.61398,0.98717
352.52,388.00952,0.99953
352.54,387.05426,1.00019
352.56,385.85388,0.99311
352.58,384.22702,0.99982
352.6,382.01477,0.98627
352.62,378.18798,1.00164
352.64,371.62475,1.00019
352.66,364.20144,1.00019
352.68,358.92663,0.99287
352.7,356.65051,0.98693
352.72,356.3728,1.0006
352.74,355.70126,1.00814
352.76,352.95864,1.00837
352.78,349.50265,0.99345
352.8,347.02084,1.00131
352.82,345.49716,0.98578
352.84,344.72167,1.0076
352.86,344.74298,0.98717
352.88,346.98468,1.00726
352.9,354.47973,1.0006
352.92,367.7712,0.99382
352.94,383.33062,1.00703
352.96,396.16061,1.01256
352.98,401.98855,0.99353
353,400.29205,1.00089
353.02,394.7124,0.99457
353.04,388.59954,1.00131
353.06,383.41156,1.00089
353.08,379.7373,0.99982
353.1,377.1976,0.99287
353.12,376.16125,0.98637
353.14,377.63897,0.99953
353.16,380.21017,0.98537
353.18,381.3399,1.00206
353.2,379.92059,0.99208
353.22,376.05187,0.99311
353.24,371.73895,1.00089
353.26,369.30587,0.99149
353.28,368.30841,1.00019
353.3,367.15274,1.00019
353.32,364.67556,0.99917
353.34,360.22222,1.00089
353.36,355.50012,1.00837
353.38,352.88604,0.99274
353.4,352.3337,0.99245
353.42,353.1549,1.0006
353.44,355.2919,0.98646
353.46,359.25006,1.00052
353.48,367.11245,0.98675
353.5,379.997,1.00768
353.52,395.26818,0.99982
353.54,408.37384,0.99353
353.56,415.04602,0.99424
353.58,413.64495,0.99311
353.6,406.84002,0.98675
353.62,398.5277,0.99982
353.64,391.12817,0.99311
353.66,385.97299,0.99311
353.68,382.72705,1.00814
353.7,380.41894,0.99334
353.72,379.33227,1.00052
353.74,379.22985,1.0006
353.76,378.59881,0.98675
353.78,376.02972,0.97968
353.8,370.46258,0.99353
353.82,363.02093,1.00107
353.84,357.11511,0.98646
353.86,354.10452,0.97896
353.88,352.6845,1.00662
353.9,351.37716,0.97968
353.92,348.79742,0.99353
353.94,345.26828,0.99313
353.96,343.23898,0.98675
353.98,343.6267,0.99982
354,345.26525,0.99382
354.02,346.97082,0.99311
354.04,348.60003,0.99353
354.06,353.00286,0.98604
354.08,364.10717,1.0006
354.1,381.53717,0.99245
354.12,400.8414,0.985
354.14,416.591,0.99311
354.16,424.3952,0.99334
354.18,423.94238,0.99311
354.2,418.45083,0.98537
354.22,411.21353,0.99311
354.24,404.9743,0.98537
354.26,400.78277,1.0076
354.28,397.5075,1.00089
354.3,394.82,1.00131
354.32,393.16693,0.9858
354.34,392.06726,1.00019
354.36,391.03906,1.00768
354.38,389.18664,0.99345
354.4,385.27075,0.99353
354.42,379.75457,0.99245
354.44,373.90667,0.99382
354.46,368.62145,0.99242
354.48,364.75354,0.99424
354.5,361.62905,0.99311
354.52,357.82693,1.00206
354.54,353.9685,0.99245
354.56,351.14428,0.99345
354.58,349.30065,0.99353
354.6,348.15301,1.00019
354.62,346.71875,0.99311
354.64,344.97766,0.99382
354.66,346.2005,0.99274
354.68,353.98309,1.0006
354.7,369.17523,1.00019
354.72,389.02743,0.99424
354.74,407.00997,1.00019
354.76,417.32519,0.99311
354.78,419.21148,1.00164
354.8,415.18142,0.99311
354.82,408.88891,1.00131
354.84,403.21099,1.00131
354.86,398.16479,0.97939
354.88,393.324,1.00052
354.9,389.53402,0.99313
354.92,387.04992,0.99982
354.94,385.90475,1.00796
354.96,385.66741,0.99353
354.98,384.23977,0.98604
355,380.66421,0.99311
355.02,376.01489,0.99311
355.04,371.20147,1.00749
355.06,367.39837,1.00019
355.08,365.03991,0.99208
355.1,362.50689,0.97968
355.12,359.16857,1.00052
355.14,356.06976,1.00131
355.16,353.86529,1.0002
355.18,352.91818,1.00089
355.2,352.61895,1.00726
355.22,351.68759,0.99274
355.24,350.91839,0.98604
355.26,352.41241,1.00089
355.28,357.58572,0.98717
355.3,367.37994,1.00089
355.32,380.84371,0.98379
355.34,394.8515,0.9858
355.36,406.789,1.00206
355.38,414.68002,1.00252
355.4,417.02508,0.98604
355.42,414.42431,0.99982
355.44,408.51477,1.00884
355.46,401.22131,0.99311
355.48,395.25054,0.99953
355.5,391.68258,0.98604
355.52,389.49279,0.99885
355.54,387.58807,1.00089
355.56,384.55538,0.99345
355.58,379.87335,0.99953
355.6,375.04486,0.99353
355.62,370.78125,1.00131
355.64,366.54067,0.99457
355.66,362.04235,1.0069
355.68,356.9746,0.98675
355.7,352.39617,1.0006
355.72,350.49597,0.99311
355.74,351.06829,1.00019
355.76,352.01983,0.99274
355.78,351.53903,0.99311
355.8,348.647,1.0006
355.82,345.18652,0.98764
355.84,344.29473,1.00019
355.86,346.13586,0.99382
355.88,349.3305,0.99311
355.9,353.52383,0.99334
355.92,359.36486,0.99242
355.94,368.94802,1.00089
355.96,383.24871,1.00089
355.98,399.16802,1.00837
356,411.85949,1.0006
356.02,417.35217,0.99471
356.04,414.3905,1.0069
356.06,406.28497,1.0076
356.08,397.79617,1.00131
356.1,391.30834,1.00052
356.12,387.40759,0.99274
356.14,385.289,0.99935
356.16,383.69781,0.985
356.18,382.84222,0.99382
356.2,382.47769,0.99382
356.22,380.80062,0.9884
356.24,376.94894,0.99499
356.26,371.17617,0.99311
356.28,364.60736,1.00703
356.3,359.61242,1.00127
356.32,356.94586,0.98604
356.34,355.16677,1.00206
356.36,353.14242,0.98637
356.38,349.95178,0.99274
356.4,345.97833,0.98566
356.42,343.65182,1.00814
356.44,343.78479,0.99995
356.46,345.12805,1.00131
356.48,346.94888,0.99471
356.5,349.32916,1.00131
356.52,354.06335,0.99546
356.54,363.42904,0.99982
356.56,376.28149,0.99274
356.58,389.10824,0.99245
356.6,398.7998,0.99424
356.62,403.14477,1.00803
356.64,402.66387,0.99287
356.66,399.71197,0.99311
356.68,395.12438,1.00019
356.7,389.60693,0.99353
356.72,384.78533,0.99274
356.74,381.39178,0.99917
356.76,380.03118,1.0076
356.78,380.88848,0.99245
356.8,382.15997,0.99382
356.82,381.87194,0.98675
356.84,378.94894,0.99353
356.86,373.37506,1.00019
356.88,367.55316,0.98675
356.9,363.93731,1.00127
356.92,362.13076,1.00726
356.94,360.5625,0.99208
356.96,357.83956,0.994
356.98,353.56951,1.0006
357,349.63842,0.99982
357.02,347.73937,1.00662
357.04,347.31304,0.99982
357.06,347.24652,0.98537
357.08,346.81277,1.00796
357.1,347.08166,1.00019
357.12,351.5885,1.01503
357.14,362.13644,0.99311
357.16,376.71221,0.98604
357.18,391.71527,0.98675
357.2,403.00054,1.0069
357.22,408.21801,1.00131
357.24,408.45452,0.985
357.26,405.10711,0.98566
357.28,399.06719,0.99345
357.3,392.13787,1.00662
357.32,385.82595,0.99274
357.34,381.5643,0.99311
357.36,380.51708,0.99917
357.38,381.11468,0.9995
357.4,380.82269,0.99345
357.42,378.79257,1.00019
357.44,375.0895,1.00089
357.46,371.18872,0.99311
357.48,368.87927,0.99311
357.5,367.22064,0.99953
357.52,364.71771,0.99311
357.54,361.45462,1.00019
357.56,357.58544,1.00089
357.58,354.08514,1.00884
357.6,352.24505,0.99311
357.62,351.48263,0.99274
357.64,350.96554,1.0006
357.66,350.23126,0.99424
357.68,348.78015,0.99995
357.7,348.36355,1.01503
357.72,351.88665,1.00837
357.74,360.47235,0.98537
357.76,373.91201,0.99185
357.78,390.15209,0.98605
357.8,405.2467,0.99424
357.82,416.02294,0.99245
357.84,420.42251,0.99345
357.86,417.8591,1.00089
357.88,410.73526,0.9884
357.9,402.30938,0.98637
357.92,395.19927,0.97896
357.94,391.68188,0.99245
357.96,391.13378,0.99245
357.98,390.39202,1.00089
358,387.85662,1.00052
358.02,383.81164,0.99353
358.04,379.49884,1.00089
358.06,376.37689,1.00837
358.08,373.65298,0.99388
358.1,369.51116,1.00726
358.12,364.00283,0.99353
358.14,358.18423,1.00749
358.16,353.62225,0.985
358.18,351.44799,0.99382
358.2,350.22015,1.00726
358.22,348.46099,1.00796
358.24,346.95611,0.99311
358.26,346.32601,0.99995
358.28,346.46484,1.00019
358.3,347.11096,0.99311
358.32,347.74963,0.99176
358.34,350.2301,1.00089
358.36,358.41168,0.99311
358.38,373.37054,0.99287
358.4,392.25808,0.985
358.42,409.72845,1.0076
358.44,420.2901,0.99353
358.46,422.75079,0.99953
358.48,420.13226,0.99311
358.5,415.54626,0.99471
358.52,410.88314,0.99457
358.54,406.45361,1.00834
358.56,401.64331,1.0076
358.58,397.30709,1.00177
358.6,394.73474,1.00625
358.62,393.77148,0.99382
358.64,393.48657,0.99345
358.66,391.84542,1.00019
358.68,387.13211,0.985
358.7,380.81866,1.00019
358.72,375.24023,1.00164
358.74,370.83923,1.00019
358.76,367.06536,1.00089
358.78,362.63861,1.00131
358.8,357.11737,0.98717
358.82,352.48031,0.99353
358.84,350.01483,0.994
358.86,348.98696,0.99242
358.88,348.56115,0.98605
358.9,347.47351,1.00052
358.92,345.21319,0.99208
358.94,343.7077,1.01641
358.96,344.92468,0.99935
358.98,350.20672,1.00089
359,360.87057,0.99424
359.02,376.0473,1.00019
359.04,393.04425,1.0006
359.06,408.84912,1.00019
359.08,419.58804,0.99176
359.1,422.75155,0.99982
359.12,419.03121,0.99311
359.14,410.73043,0.98675
359.16,401.80786,0.99499
359.18,396.20898,1.00052
359.2,394.12408,1.00206
359.22,393.77471,0.98793
359.24,393.84585,0.99424
359.26,392.88439,0.99311
359.28,390.63241,0.99287
359.3,387.638,1.0069
359.32,383.40438,0.99382
359.34,378.07153,1.00019
359.36,372.544,0.98566
359.38,367.45623,1.00164
359.4,364.28729,0.99311
359.42,363.60751,1.00089
359.44,363.65472,0.99538
359.46,363.03863,1.00884
359.48,361.44262,0.99471
359.5,359.12115,0.99499
359.52,357.15582,0.99311
359.54,355.67163,1.00912
359.56,354.40313,0.99311
359.58,355.33715,1.00164
359.6,360.9233,0.99953
359.62,372.03491,0.99382
359.64,387.77145,1.00089
359.66,403.70208,1.00107
359.68,413.83081,1.00206
359.7,415.51666,0.99982
359.72,409.91314,0.99353
359.74,400.77673,0.98751
359.76,392.60968,0.98675
359.78,387.06643,1.00164
359.8,383.71728,0.98764
359.82,382.43182,1.00127
359.84,382.3479,1.00871
359.86,382.52557,0.99353
359.88,382.52038,0.99345
359.9,380.66329,0.99345
359.92,376.11248,0.99353
359.94,370.5415,0.98751
359.96,365.70123,0.98646
359.98,363.07427,1.00796
360,363.08694,0.994
360.02,363.22521,1.00019
360.04,361.33703,0.99353
360.06,357.96307,1.00206
360.08,354.41488,0.99424
360.1,352.54043,0.99311
360.12,353.43249,1.00131
360.14,356.25259,0.99287
360.16,361.42892,1.0076
360.18,370.86676,0.99917
360.2,384.64318,1.00019
360.22,400.35623,0.97986
360.24,413.3255,1.00912
360.26,418.86578,1.00958
360.28,416.40798,0.98646
360.3,408.93664,1.00131
360.32,400.35699,0.98764
360.34,393.98828,0.99382
360.36,389.92407,0.98793
360.38,386.03509,0.99499
360.4,382.1849,0.99311
360.42,379.49121,0.99471
360.44,378.08535,0.9942
360.46,377.41625,1.00177
360.48,375.84545,0.97968
360.5,372.09838,0.98646
360.52,367.29376,1.00089
360.54,362.82083,0.99499
360.56,359.31414,1.00177
360.58,357.15713,0.99388
360.6,355.1264,1.00884
360.62,352.08752,0.99353
360.64,348.97711,0.99499
360.66,346.61578,1.00814
360.68,345.92681,0.99546
360.7,348.90676,0.99994
360.72,356.19445,0.99457
360.74,367.26477,0.97939
360.76,381.4002,1.00177
360.78,396.07369,0.9958
360.8,407.97616,1.00884
360.82,414.47689,0.9942
360.84,413.68328,0.98793
360.86,406.69119,0.99311
360.88,397.17312,1.00871
360.9,388.26977,0.99311
360.92,382.64099,0.98751
360.94,381.31524,1.00019
360.96,382.05175,0.98675
360.98,382.51422,1.00662
361,381.89788,0.99382
361.02,379.72695,1.00164
361.04,376.35681,0.98637
361.06,372.03106,0.99274
361.08,366.38024,0.98764
361.1,360.70742,1.00164
361.12,357.24249,1.00285
361.14,356.84146,0.99424
361.16,358.60559,0.98566
361.18,359.52551,1.00796
361.2,356.99044,0.98637
361.22,352.74017,1.00164
361.24,351.45071,1.00206
361.26,357.24066,0.99457
361.28,371.4053,0.99499
361.3,390.08737,0.98717
361.32,406.6369,0.99311
361.34,416.83172,1.0006
361.36,419.51269,0.99382
361.38,415.83404,1.00164
361.4,408.47189,1.00662
361.42,399.02316,1.00206
361.44,388.96691,0.99499
361.46,381.51275,1.00019
361.48,378.65557,1.00206
361.5,379.63476,1.00127
361.52,382.1072,1.00089
361.54,382.7384,1.0076
361.56,379.89678,1.00796
361.58,374.82632,0.99457
361.6,368.89093,0.99353
361.62,363.2131,1.00164
361.64,358.83529,1.00127
361.66,355.59051,0.99457
361.68,353.90887,0.99311
361.7,354.7113,1.00131
361.72,356.74279,1.0006
361.74,358.21856,1.0006
361.76,358.55633,0.97968
361.78,358.13064,1.00658
361.8,359.96307,1.00871
361.82,368.1361,0.99245
361.84,383.20431,0.98675
361.86,401.72717,0.99982
361.88,417.81362,1.0006
361.9,426.09143,0.99311
361.92,426.13388,0.99353
361.94,421.32015,1.00177
361.96,414.62042,0.99499
361.98,407.80767,0.98764
362,401.21463,1.0076
362.02,394.5227,1.00089
362.04,389.04434,0.9942
362.06,386.23342,1.0006
362.08,385.61853,0.99311
362.1,385.6441,0.98537
